seconds,b1
float,int
,
45.90198863636364,1708
46.1015625,1357
46.30113636363636,1795
46.500710227272734,434
46.70028409090909,192
46.89985795454545,729
47.09943181818181,152
47.29900568181819,10
47.49857954545455,97
47.69815340909091,117
47.897727272727266,991
48.09730113636364,705
48.296875,918
48.49644886363636,1030
48.696022727272734,1
48.89559659090909,91
49.09517045454545,169
49.29474431818181,151
49.49431818181819,1197
49.69389204545455,18
49.89346590909091,9
50.093039772727266,2
50.29261363636364,11
50.4921875,7
50.69176136363636,0
50.891335227272734,32
51.09090909090909,28
51.29048295454545,5
51.49005681818181,1
51.68963068181819,13
51.88920454545455,9165
52.08877840909091,171
52.288352272727266,2
52.48792613636364,2732
52.6875,2
52.88707386363636,13
53.086647727272734,5
53.28622159090909,0
53.48579545454545,23
53.68536931818181,0
53.88494318181819,43
54.08451704545455,10860
54.28409090909091,8
54.483664772727266,0
54.68323863636364,0
54.8828125,2153
55.08238636363636,9581
55.281960227272734,10300
55.48153409090909,10654
55.68110795454545,10081
55.88068181818181,10748
56.08025568181819,10034
56.27982954545455,1084
56.47940340909091,2323
56.678977272727266,8852
56.87855113636364,606
57.078125,1035
57.27769886363636,761
57.477272727272734,846
57.67684659090909,542
57.87642045454545,496
58.07599431818181,1374
58.27556818181819,589
58.47514204545455,452
58.67471590909091,503
58.874289772727266,518
59.07386363636364,1350
59.2734375,988
59.47301136363636,392
59.672585227272734,393
59.87215909090909,541
60.07173295454545,830
60.27130681818181,673
60.47088068181819,420
60.67045454545455,862
60.87002840909091,593
61.069602272727266,531
61.26917613636364,707
61.46875,494
61.66832386363636,996
61.867897727272734,333
62.06747159090909,1228
62.26704545454545,2474
62.46661931818181,2407
62.66619318181819,1921
62.86576704545455,312
63.06534090909091,139
63.264914772727266,346
63.46448863636364,171
63.6640625,240
63.86363636363636,162
64.06321022727273,45
64.2627840909091,710
64.46235795454545,310
64.66193181818181,133
64.86150568181819,351
65.06107954545455,327
65.2606534090909,428
65.46022727272727,506
65.65980113636364,324
65.859375,475
66.05894886363636,238
66.25852272727273,178
66.4580965909091,384
66.65767045454545,348
66.85724431818181,577
67.05681818181819,337
67.25639204545455,229
67.4559659090909,514
67.65553977272727,336
67.85511363636364,96
68.0546875,22
68.25426136363636,45
68.45383522727273,482
68.6534090909091,234
68.85298295454545,267
69.05255681818181,377
69.25213068181819,259
69.45170454545455,656
69.6512784090909,430
69.85085227272727,292
70.05042613636364,360
70.25,180
70.44957386363637,608
70.64914772727272,467
70.8487215909091,345
71.04829545454547,501
71.24786931818181,371
71.44744318181819,199
71.64701704545453,4780
71.8465909090909,276
72.04616477272728,117
72.24573863636363,21
72.4453125,46
72.64488636363637,470
72.84446022727272,223
73.0440340909091,398
73.24360795454547,269
73.44318181818181,184
73.64275568181819,716
73.84232954545453,453
74.0419034090909,474
74.24147727272728,385
74.44105113636363,334
74.640625,1203
74.84019886363637,627
75.03977272727272,243
75.2393465909091,418
75.43892045454547,461
75.63849431818181,682
75.83806818181819,619
76.03764204545453,338
76.2372159090909,150
76.43678977272728,232
76.63636363636363,182
76.8359375,594
77.03551136363637,474
77.23508522727272,926
77.4346590909091,349
77.63423295454547,351
77.83380681818181,631
78.03338068181819,487
78.23295454545453,551
78.4325284090909,457
78.63210227272728,514
78.83167613636363,745
79.03125,321
79.23082386363637,219
79.43039772727272,237
79.6299715909091,148
79.82954545454547,679
80.02911931818181,1536
80.22869318181819,1911
80.42826704545453,600
80.6278409090909,161
80.82741477272728,124
81.02698863636363,139
81.2265625,0
81.42613636363637,0
81.62571022727272,0
81.8252840909091,500
82.02485795454547,457
82.22443181818181,78
82.42400568181819,933
82.62357954545453,188
82.8231534090909,450
83.02272727272728,1133
83.22230113636363,339
83.421875,2169
83.62144886363637,862
83.82102272727272,106
84.0205965909091,1228
84.22017045454547,527
84.41974431818181,1604
84.61931818181819,655
84.81889204545453,75
85.0184659090909,2148
85.21803977272728,533
85.41761363636363,22
85.6171875,0
85.81676136363637,0
86.01633522727272,2042
86.2159090909091,932
86.41548295454547,274
86.61505681818181,1748
86.81463068181819,689
87.01420454545453,1218
87.2137784090909,817
87.41335227272728,271
87.61292613636363,1584
87.8125,443
88.01207386363637,206
88.21164772727272,891
88.4112215909091,365
88.61079545454547,1631
88.81036931818181,718
89.00994318181819,123
89.20951704545453,1072
89.4090909090909,362
89.60866477272728,37
89.80823863636363,1
90.0078125,1
90.20738636363637,1875
90.40696022727272,739
90.6065340909091,542
90.80610795454547,1627
91.00568181818181,324
91.20525568181819,1969
91.40482954545453,500
91.6044034090909,252
91.80397727272728,1129
92.00355113636363,404
92.203125,1459
92.40269886363637,701
92.60227272727272,566
92.8018465909091,4623
93.00142045454547,2670
93.20099431818181,1493
93.40056818181819,2410
93.60014204545453,646
93.7997159090909,62
93.99928977272728,0
94.19886363636363,40
94.3984375,2128
94.59801136363637,920
94.79758522727272,1914
94.9971590909091,1418
95.19673295454547,332
95.39630681818181,1637
95.59588068181819,648
95.79545454545453,547
95.9950284090909,1298
96.19460227272728,340
96.39417613636363,1863
96.59375,868
96.79332386363637,241
96.99289772727272,1580
97.1924715909091,405
97.39204545454547,1114
97.59161931818181,750
97.79119318181819,301
97.99076704545453,90
98.1903409090909,4
98.38991477272728,221
98.58948863636363,798
98.7890625,236
98.98863636363637,1577
99.18821022727272,444
99.3877840909091,144
99.58735795454547,1243
99.78693181818181,625
99.98650568181819,2115
100.18607954545453,1054
100.3856534090909,145
100.58522727272728,1475
100.78480113636363,628
100.984375,1119
101.18394886363637,1168
101.38352272727272,205
101.5830965909091,2533
101.78267045454547,693
101.98224431818181,90
102.18181818181819,2
102.38139204545453,0
102.5809659090909,1949
102.78053977272728,1599
102.98011363636363,330
103.1796875,1338
103.37926136363637,911
103.57883522727272,1196
103.7784090909091,690
103.97798295454547,321
104.17755681818181,1659
104.37713068181819,547
104.57670454545453,165
104.7762784090909,983
104.97585227272728,276
105.17542613636363,1603
105.375,586
105.57457386363637,174
105.77414772727272,1501
105.9737215909091,331
106.17329545454547,77
106.37286931818181,6
106.57244318181819,3
106.77201704545453,1
106.9715909090909,0
107.17116477272728,0
107.37073863636363,0
107.5703125,0
107.76988636363637,1282
107.96946022727272,1202
108.1690340909091,622
108.36860795454547,1731
108.56818181818181,1038
108.76775568181819,1608
108.96732954545453,1487
109.1669034090909,995
109.36647727272728,1862
109.56605113636363,1523
109.765625,668
109.96519886363637,1247
110.16477272727272,477
110.3643465909091,873
110.56392045454547,955
110.76349431818181,263
110.96306818181819,1623
111.16264204545453,1211
111.3622159090909,259
111.56178977272728,1082
111.76136363636363,132
111.9609375,1446
112.16051136363637,1116
112.36008522727272,655
112.5596590909091,1634
112.75923295454547,1187
112.95880681818181,1938
113.15838068181819,2434
113.35795454545453,1892
113.5575284090909,1866
113.75710227272728,974
113.95667613636363,1284
114.15625,1192
114.35582386363637,642
114.55539772727272,1422
114.7549715909091,1143
114.95454545454547,877
115.15411931818181,2414
115.35369318181819,1181
115.55326704545453,425
115.7528409090909,435
115.95241477272728,101
116.15198863636363,1596
116.3515625,890
116.55113636363637,857
116.75071022727272,1396
116.9502840909091,690
117.14985795454547,1749
117.34943181818181,1202
117.54900568181819,737
117.74857954545453,1327
117.9481534090909,894
118.14772727272728,1704
118.34730113636363,1135
118.546875,685
118.74644886363637,1694
118.94602272727272,1094
119.1455965909091,1346
119.34517045454547,1180
119.54474431818181,703
119.74431818181819,319
119.94389204545453,77
120.1434659090909,387
120.34303977272728,1490
120.54261363636363,921
120.7421875,1602
120.94176136363637,1766
121.14133522727272,840
121.3409090909091,2287
121.54048295454547,1215
121.74005681818181,1560
121.93963068181819,1197
122.13920454545453,889
122.3387784090909,1821
122.53835227272728,1279
122.73792613636363,922
122.9375,1600
123.13707386363637,1007
123.33664772727272,1531
123.5362215909091,1681
123.73579545454547,1047
123.93536931818181,439
124.13494318181819,346
124.33451704545453,1109
124.5340909090909,1780
124.73366477272728,724
124.93323863636363,1686
125.1328125,796
125.33238636363637,1014
125.53196022727272,1821
125.7315340909091,961
125.93110795454547,1949
126.13068181818181,1772
126.33025568181819,760
126.52982954545453,1227
126.7294034090909,471
126.92897727272728,433
127.12855113636363,714
127.328125,203
127.52769886363637,1566
127.72727272727272,1175
127.9268465909091,346
128.12642045454547,158
128.3259943181818,17
128.5255681818182,1372
128.72514204545453,1115
128.9247159090909,711
129.12428977272728,1634
129.32386363636363,964
129.5234375,1689
129.72301136363637,1351
129.92258522727272,850
130.1221590909091,1720
130.32173295454547,1138
130.5213068181818,965
130.7208806818182,1427
130.92045454545453,1004
131.1200284090909,1596
131.31960227272728,1045
131.51917613636363,493
131.71875,2127
131.91832386363637,1060
132.11789772727272,475
132.3174715909091,104
132.51704545454547,34
132.7166193181818,21
132.9161931818182,2
133.11576704545453,0
133.3153409090909,0
133.51491477272728,0
133.71448863636363,195
133.9140625,71
134.11363636363637,153
134.31321022727272,225
134.5127840909091,131
134.71235795454547,1189
134.9119318181818,94
135.1115056818182,62
135.31107954545453,496
135.5106534090909,112
135.71022727272728,966
135.90980113636363,375
136.109375,208
136.30894886363637,703
136.50852272727272,65
136.7080965909091,105
136.90767045454547,227
137.1072443181818,70
137.3068181818182,107
137.50639204545453,90
137.7059659090909,38
137.90553977272728,261
138.10511363636363,5
138.3046875,552
138.50426136363637,85
138.70383522727272,6
138.9034090909091,419
139.10298295454547,114
139.3025568181818,125
139.5021306818182,233
139.70170454545453,31
139.9012784090909,470
140.10085227272728,2
140.30042613636363,65
140.5,151
140.69957386363637,0
140.89914772727275,785
141.09872159090907,41
141.29829545454544,0
141.4978693181818,2
141.6974431818182,0
141.89701704545456,389
142.09659090909093,147
142.29616477272725,51
142.49573863636363,989
142.6953125,208
142.89488636363637,4
143.09446022727275,290
143.29403409090907,13
143.49360795454544,877
143.6931818181818,115
143.8927556818182,26
144.09232954545456,484
144.29190340909093,81
144.49147727272725,431
144.69105113636363,261
144.890625,6
145.09019886363637,601
145.28977272727275,5
145.48934659090907,0
145.68892045454544,19
145.8884943181818,0
146.0880681818182,550
146.28764204545456,174
146.48721590909093,5
146.68678977272725,607
146.88636363636363,14
147.0859375,62
147.28551136363637,219
147.48508522727275,5
147.68465909090907,832
147.88423295454544,21
148.0838068181818,819
148.2833806818182,665
148.48295454545456,38
148.68252840909093,801
148.88210227272725,207
149.08167613636363,26
149.28125,741
149.48082386363637,0
149.68039772727275,3
149.87997159090907,4
150.07954545454544,39
150.2791193181818,299
150.4786931818182,114
150.67826704545456,99
150.87784090909093,196
151.07741477272725,18
151.27698863636363,1335
151.4765625,150
151.67613636363637,68
151.87571022727275,585
152.07528409090907,184
152.27485795454544,888
152.4744318181818,398
152.6740056818182,195
152.87357954545456,988
153.07315340909093,1490
153.27272727272725,2258
153.47230113636363,990
153.671875,264
153.87144886363637,101
154.07102272727275,17
154.27059659090907,12
154.47017045454544,526
154.6697443181818,113
154.8693181818182,443
155.06889204545456,178
155.26846590909093,32
155.46803977272725,987
155.66761363636363,128
155.8671875,18
156.06676136363637,243
156.26633522727275,0
156.46590909090907,340
156.66548295454544,19
156.8650568181818,26
157.0646306818182,1312
157.26420454545456,18
157.46377840909093,123
157.66335227272725,16
157.86292613636363,0
158.0625,0
158.26207386363637,0
158.46164772727275,0
158.66122159090907,0
158.86079545454544,0
159.0603693181818,0
159.2599431818182,0
159.45951704545456,3
159.65909090909093,159
159.85866477272725,10
160.05823863636363,2194
160.2578125,480
160.45738636363637,4366
160.65696022727275,4850
160.85653409090907,2489
161.05610795454544,4679
161.2556818181818,246
161.4552556818182,10
161.65482954545456,2646
161.85440340909093,92
162.05397727272725,558
162.25355113636363,124
162.453125,3
162.65269886363637,3156
162.85227272727275,32
163.05184659090907,18
163.25142045454544,27
163.4509943181818,3
163.6505681818182,2763
163.85014204545456,90
164.04971590909093,21
164.24928977272725,1877
164.44886363636363,14
164.6484375,557
164.84801136363637,20
165.04758522727275,6
165.24715909090907,2696
165.44673295454544,272
165.6463068181818,10
165.8458806818182,213
166.04545454545456,0
166.24502840909093,1590
166.44460227272725,54
166.64417613636363,1
166.84375,1150
167.04332386363637,1365
167.24289772727275,30
167.44247159090907,0
167.64204545454544,0
167.8416193181818,3648
168.0411931818182,1
168.24076704545456,0
168.44034090909093,472
168.63991477272725,69
168.83948863636363,4125
169.0390625,89
169.23863636363637,1
169.43821022727275,1550
169.63778409090907,3
169.83735795454544,1528
170.0369318181818,0
170.2365056818182,104
170.43607954545456,3386
170.63565340909093,99
170.83522727272725,23
171.03480113636363,233
171.234375,11
171.43394886363637,5
171.63352272727275,0
171.83309659090907,3
172.03267045454544,1634
172.2322443181818,1
172.4318181818182,2806
172.63139204545456,26
172.83096590909093,0
173.03053977272725,3002
173.23011363636363,34
173.4296875,1038
173.62926136363637,2048
173.82883522727275,1099
174.02840909090907,4800
174.22798295454544,656
174.4275568181818,24
174.6271306818182,954
174.82670454545456,207
175.02627840909093,1100
175.22585227272725,11
175.42542613636363,23
175.625,1050
175.82457386363637,24
176.02414772727275,257
176.22372159090907,878
176.42329545454544,66
176.6228693181818,2426
176.8224431818182,61
177.02201704545456,28
177.22159090909093,957
177.42116477272725,6
177.62073863636363,2194
177.8203125,2
178.01988636363637,61
178.21946022727275,1840
178.41903409090907,0
178.61860795454544,46
178.8181818181818,178
179.0177556818182,1
179.21732954545456,4269
179.41690340909093,3
179.61647727272725,12
179.81605113636363,1
180.015625,0
180.21519886363637,2232
180.41477272727275,29
180.61434659090907,0
180.81392045454544,1979
181.0134943181818,66
181.2130681818182,801
181.41264204545456,75
181.61221590909093,3
181.81178977272725,2543
182.01136363636363,207
182.2109375,0
182.41051136363637,942
182.61008522727275,2
182.80965909090907,1091
183.00923295454544,70
183.2088068181818,52
183.4083806818182,2110
183.60795454545456,20
183.80752840909093,5
184.00710227272725,1
184.20667613636363,2667
184.40625,2583
184.60582386363637,811
184.80539772727275,687
185.00497159090907,222
185.20454545454544,26
185.4041193181818,1662
185.6036931818182,1446
185.80326704545456,2256
186.00284090909093,4017
186.20241477272725,2003
186.40198863636363,4345
186.6015625,2690
186.80113636363637,3415
187.00071022727275,7313
187.20028409090907,2712
187.39985795454544,2923
187.5994318181818,2941
187.7990056818182,3050
187.99857954545456,6437
188.19815340909093,2471
188.39772727272725,3020
188.59730113636363,6348
188.796875,3181
188.99644886363637,3060
189.19602272727275,3246
189.39559659090907,3158
189.59517045454544,6709
189.7947443181818,2517
189.9943181818182,2702
190.19389204545456,2480
190.39346590909093,2501
190.59303977272725,6340
190.79261363636363,2326
190.9921875,2950
191.19176136363637,4823
191.39133522727275,2243
191.59090909090907,4649
191.79048295454544,1849
191.9900568181818,1710
192.1896306818182,5451
192.38920454545456,1614
192.58877840909093,1826
192.78835227272725,1326
192.98792613636363,1309
193.1875,1280
193.38707386363637,1704
193.58664772727275,1689
193.78622159090907,3695
193.98579545454544,2104
194.1853693181818,4852
194.3849431818182,1667
194.58451704545456,2475
194.78409090909093,6210
194.98366477272725,1796
195.18323863636363,2590
195.3828125,1736
195.58238636363637,1911
195.78196022727275,5941
195.98153409090907,2015
196.18110795454544,2417
196.3806818181818,3854
196.5802556818182,2124
196.77982954545456,3878
196.97940340909093,1338
197.17897727272725,1229
197.37855113636363,1830
197.578125,2547
197.77769886363637,2287
197.97727272727275,1779
198.17684659090907,2251
198.37642045454544,6201
198.5759943181818,1813
198.7755681818182,2364
198.97514204545456,3325
199.17471590909093,1678
199.37428977272725,4433
199.57386363636363,1296
199.7734375,2329
199.97301136363637,5767
200.17258522727275,1750
200.37215909090907,3036
200.57173295454544,1974
200.7713068181818,2281
200.9708806818182,5286
201.17045454545456,1272
201.37002840909093,1278
201.56960227272725,1736
201.76917613636363,2110
201.96875,2910
202.16832386363637,771
202.36789772727275,1369
202.56747159090907,2922
202.76704545454544,932
202.9666193181818,1581
203.1661931818182,1710
203.36576704545456,2364
203.56534090909093,6530
203.76491477272725,2039
203.96448863636363,2405
204.1640625,3378
204.36363636363637,2420
204.56321022727275,5279
204.76278409090907,2006
204.96235795454544,2188
205.1619318181818,5700
205.3615056818182,1664
205.56107954545456,2105
205.76065340909093,2517
205.96022727272725,2352
206.15980113636363,5957
206.359375,1460
206.55894886363637,2186
206.75852272727275,2156
206.95809659090907,1847
207.15767045454544,3837
207.3572443181818,1660
207.5568181818182,2441
207.75639204545456,5129
207.95596590909093,1941
208.15553977272725,2721
208.35511363636363,1100
208.5546875,1186
208.75426136363637,3914
208.95383522727275,1099
209.15340909090907,1188
209.35298295454544,2041
209.5525568181818,1265
209.7521306818182,1165
209.95170454545456,1342
210.15127840909093,1730
210.35085227272725,625
210.55042613636363,0
210.75,8
210.94957386363637,0
211.14914772727275,4
211.34872159090907,31
211.54829545454544,5
211.7478693181818,3
211.9474431818182,9
212.14701704545456,0
212.34659090909093,78
212.54616477272725,54
212.74573863636363,75
212.9453125,26
213.14488636363637,76
213.34446022727275,58
213.54403409090907,217
213.74360795454544,218
213.9431818181818,135
214.1427556818182,301
214.34232954545456,387
214.54190340909093,36
214.74147727272725,96
214.94105113636363,42
215.140625,240
215.34019886363637,212
215.53977272727275,7
215.73934659090907,84
215.93892045454544,6
216.1384943181818,53
216.3380681818182,55
216.53764204545456,8
216.73721590909093,30
216.93678977272725,3
217.13636363636363,82
217.3359375,220
217.53551136363637,9
217.73508522727275,48
217.93465909090907,2
218.13423295454544,2
218.3338068181818,202
218.5333806818182,9871
218.73295454545456,2682
218.93252840909093,946
219.13210227272725,12
219.33167613636363,3
219.53125,0
219.73082386363637,35
219.93039772727275,41
220.12997159090907,0
220.32954545454544,16
220.5291193181818,16
220.7286931818182,0
220.92826704545456,9
221.12784090909093,3
221.32741477272725,0
221.52698863636363,10
221.7265625,0
221.92613636363637,0
222.12571022727275,2
222.32528409090907,0
222.52485795454544,0
222.7244318181818,0
222.9240056818182,94
223.12357954545456,0
223.32315340909093,12
223.52272727272725,59
223.72230113636363,31
223.921875,178
224.12144886363637,291
224.32102272727275,69
224.52059659090907,385
224.72017045454544,115
224.9197443181818,16
225.1193181818182,27
225.31889204545456,19
225.51846590909093,40
225.71803977272725,75
225.91761363636363,7
226.1171875,51
226.31676136363637,0
226.51633522727275,9
226.71590909090907,83
226.91548295454544,75
227.1150568181818,40
227.3146306818182,161
227.51420454545456,36
227.71377840909093,43
227.91335227272725,0
228.11292613636363,0
228.3125,2
228.51207386363637,0
228.71164772727275,0
228.91122159090907,35
229.11079545454544,21
229.3103693181818,68
229.5099431818182,29
229.70951704545456,55
229.90909090909093,19
230.10866477272725,143
230.30823863636363,168
230.5078125,76
230.70738636363637,132
230.90696022727275,128
231.10653409090907,49
231.30610795454544,53
231.5056818181818,10
231.7052556818182,79
231.90482954545456,45
232.10440340909093,9
232.30397727272725,4
232.50355113636363,2
232.703125,45
232.90269886363637,1
233.10227272727275,11
233.30184659090907,8
233.50142045454544,6
233.7009943181818,7
233.9005681818182,15
234.10014204545456,9
234.29971590909093,15
234.49928977272725,2
234.69886363636363,7
234.8984375,7
235.09801136363637,5
235.29758522727275,2
235.49715909090907,23
235.69673295454544,32
235.8963068181818,14
236.0958806818182,11
236.29545454545456,1
236.49502840909093,1
236.69460227272725,0
236.89417613636363,0
237.09375,0
237.29332386363637,1561
237.49289772727275,2127
237.69247159090907,1973
237.89204545454544,2213
238.0916193181818,1799
238.2911931818182,2329
238.49076704545456,2278
238.69034090909093,2278
238.88991477272725,2379
239.08948863636363,2637
239.2890625,2658
239.48863636363637,1624
239.68821022727275,1659
239.88778409090907,1847
240.08735795454544,1880
240.2869318181818,1936
240.4865056818182,2283
240.68607954545456,2223
240.88565340909093,2563
241.08522727272725,2551
241.28480113636363,2433
241.484375,2584
241.68394886363637,2680
241.88352272727275,2653
242.08309659090907,2313
242.28267045454544,2574
242.4822443181818,2489
242.6818181818182,2643
242.88139204545456,2455
243.08096590909093,2299
243.28053977272725,2686
243.48011363636363,2024
243.6796875,2001
243.87926136363637,1826
244.07883522727275,1866
244.27840909090907,1903
244.47798295454544,1624
244.6775568181818,1822
244.8771306818182,1585
245.07670454545456,1594
245.27627840909093,1051
245.47585227272725,1446
245.67542613636363,2072
245.875,2317
246.07457386363637,1934
246.27414772727275,2311
246.47372159090907,1919
246.67329545454544,2539
246.8728693181818,3524
247.0724431818182,2219
247.27201704545456,2504
247.47159090909093,2626
247.67116477272725,1991
247.87073863636363,2399
248.0703125,2761
248.26988636363637,2318
248.46946022727275,2770
248.66903409090907,1764
248.86860795454544,2047
249.0681818181818,1951
249.2677556818182,1694
249.46732954545456,1273
249.66690340909093,1658
249.86647727272725,1986
250.06605113636363,1994
250.265625,1698
250.46519886363637,2149
250.66477272727275,1919
250.86434659090907,2426
251.06392045454544,2296
251.2634943181818,1825
251.4630681818182,2209
251.66264204545456,2279
251.86221590909093,2482
252.06178977272725,2555
252.26136363636363,1977
252.4609375,2014
252.66051136363637,2347
252.86008522727275,1300
253.05965909090907,1393
253.25923295454544,1171
253.4588068181818,1239
253.6583806818182,1086
253.85795454545456,858
254.05752840909093,1264
254.25710227272725,1002
254.45667613636363,2148
254.65625,2587
254.85582386363637,1653
255.05539772727275,2006
255.25497159090907,2373
255.45454545454544,1763
255.6541193181818,2018
255.8536931818182,2082
256.05326704545456,1385
256.25284090909093,1813
256.45241477272725,1629
256.6519886363636,1726
256.8515625,1787
257.0511363636364,1836
257.25071022727275,2331
257.45028409090907,1783
257.64985795454544,1653
257.8494318181818,1466
258.0490056818182,2095
258.24857954545456,2713
258.44815340909093,2719
258.64772727272725,3040
258.8473011363636,2940
259.046875,2509
259.2464488636364,2313
259.44602272727275,2296
259.64559659090907,2483
259.84517045454544,2394
260.0447443181818,2209
260.2443181818182,1936
260.44389204545456,1800
260.64346590909093,1279
260.84303977272725,1668
261.0426136363636,1515
261.2421875,1767
261.4417613636364,1618
261.64133522727275,1315
261.84090909090907,1468
262.04048295454544,1140
262.2400568181818,5
262.4396306818182,0
262.63920454545456,0
262.83877840909093,0
263.03835227272725,0
263.2379261363636,1695
263.4375,2821
263.6370738636364,2666
263.83664772727275,2900
264.03622159090907,2261
264.23579545454544,2617
264.4353693181818,2221
264.6349431818182,2019
264.83451704545456,1731
265.03409090909093,2567
265.23366477272725,2554
265.4332386363636,2565
265.6328125,2973
265.8323863636364,1894
266.03196022727275,2578
266.23153409090907,2521
266.43110795454544,2911
266.6306818181818,2609
266.8302556818182,2636
267.02982954545456,2871
267.22940340909093,2733
267.42897727272725,1878
267.6285511363636,2143
267.828125,1807
268.0276988636364,1971
268.22727272727275,2106
268.42684659090907,1566
268.62642045454544,1799
268.8259943181818,1661
269.0255681818182,1582
269.22514204545456,1230
269.42471590909093,2294
269.62428977272725,2139
269.8238636363636,2267
270.0234375,2398
270.2230113636364,2704
270.42258522727275,2241
270.62215909090907,1968
270.82173295454544,2270
271.0213068181818,2455
271.2208806818182,2497
271.42045454545456,2446
271.62002840909093,2515
271.81960227272725,2591
272.0191761363636,2198
272.21875,2172
272.4183238636364,1650
272.61789772727275,1428
272.81747159090907,1754
273.01704545454544,1732
273.2166193181818,1329
273.4161931818182,1466
273.61576704545456,1793
273.81534090909093,2319
274.01491477272725,2188
274.2144886363636,2268
274.4140625,2383
274.6136363636364,1867
