seconds,b6,anomalyScore,predicted,anomalyLikelihood
0.19957386363636365,12,1.0,12.0,0.5
0.3991477272727273,0,1.0,12.0,0.5
0.5987215909090908,0,1.0,8.399999999999999,0.5
0.7982954545454546,0,1.0,5.879999999999999,0.5
0.9978693181818181,0,1.0,4.115999999999999,0.5
1.1974431818181817,0,1.0,2.881199999999999,0.5
1.3970170454545454,0,1.0,2.0168399999999993,0.5
1.5965909090909092,0,1.0,1.4117879999999994,0.5
1.796164772727273,0,1.0,0.9882515999999995,0.5
1.9957386363636362,0,1.0,0.6917761199999996,0.5
2.1953125,0,1.0,0.48424328399999966,0.5
2.3948863636363633,0,1.0,0.33897029879999974,0.5
2.5944602272727275,0,1.0,0.2372792091599998,0.5
2.794034090909091,0,1.0,0.16609544641199986,0.5
2.993607954545454,1162,1.0,0.11626681248839989,0.5
3.1931818181818183,0,1.0,0.0,0.5
3.3927556818181817,0,0.775,0.0,0.5
3.592329545454546,0,1.0,0.0,0.5
3.791903409090909,0,1.0,0.0,0.5
3.9914772727272725,0,1.0,0.0,0.5
4.191051136363637,0,0.95,0.0,0.5
4.390625,0,1.0,1162.0,0.5
4.590198863636363,0,1.0,0.0,0.5
4.789772727272727,0,0.8,0.0,0.5
4.989346590909092,0,1.0,0.0,0.5
5.188920454545455,0,0.675,0.0,0.5
5.388494318181818,0,1.0,0.0,0.5
5.588068181818182,0,1.0,0.0,0.5
5.787642045454545,0,1.0,0.0,0.5
5.987215909090908,0,0.55,0.0,0.5
6.186789772727273,0,1.0,0.0,0.5
6.386363636363637,0,0.95,0.0,0.5
6.5859375,0,0.975,0.0,0.5
6.785511363636363,0,1.0,0.0,0.5
6.985085227272727,0,0.675,0.0,0.5
7.184659090909092,0,1.0,0.0,0.5
7.384232954545455,0,0.775,0.0,0.5
7.583806818181818,0,0.525,0.0,0.5
7.783380681818182,0,1.0,0.0,0.5
7.982954545454545,0,0.875,0.0,0.5
8.182528409090908,0,1.0,0.0,0.5
8.382102272727273,0,0.8,0.0,0.5
8.581676136363637,0,0.975,0.0,0.5
8.78125,0,1.0,0.0,0.5
8.980823863636363,0,1.0,0.0,0.5
9.180397727272727,0,1.0,0.0,0.5
9.37997159090909,0,0.425,0.0,0.5
9.579545454545453,0,0.825,0.0,0.5
9.779119318181817,0,1.0,0.0,0.5
9.978693181818183,2,0.725,2.0,0.5
10.178267045454547,0,1.0,0.0,0.5
10.37784090909091,0,0.9,0.0,0.5
10.577414772727273,0,1.0,0.0,0.5
10.776988636363637,0,1.0,0.0,0.5
10.9765625,0,0.675,0.0,0.5
11.176136363636363,0,1.0,0.0,0.5
11.375710227272727,0,0.875,0.0,0.5
11.57528409090909,0,1.0,0.0,0.5
11.774857954545453,0,0.4,0.0,0.5
11.974431818181817,0,1.0,0.0,0.5
12.174005681818183,0,0.625,0.0,0.5
12.373579545454547,0,1.0,0.0,0.5
12.57315340909091,0,0.125,0.0,0.5
12.772727272727273,0,1.0,0.0,0.5
12.972301136363637,0,0.675,0.0,0.5
13.171875,0,0.975,0.0,0.5
13.371448863636363,0,0.975,0.0,0.5
13.571022727272727,0,0.975,0.0,0.5
13.77059659090909,0,0.925,0.0,0.5
13.970170454545453,0,1.0,0.0,0.5
14.169744318181817,0,1.0,0.0,0.5
14.369318181818183,0,0.75,0.0,0.5
14.568892045454547,0,1.0,0.0,0.5
14.76846590909091,0,0.875,0.0,0.5
14.968039772727273,0,0.925,0.0,0.5
15.167613636363637,0,1.0,0.0,0.5
15.3671875,0,0.95,0.0,0.5
15.566761363636363,0,0.475,0.0,0.5
15.766335227272727,0,1.0,0.0,0.5
15.96590909090909,0,0.975,0.0,0.5
16.165482954545453,0,0.825,0.0,0.5
16.365056818181817,0,0.975,0.0,0.5
16.564630681818183,0,1.0,0.0,0.5
16.764204545454547,0,1.0,0.0,0.5
16.96377840909091,0,1.0,0.0,0.5
17.163352272727273,0,0.975,0.0,0.5
17.362926136363637,0,1.0,0.0,0.5
17.5625,0,0.775,0.0,0.5
17.762073863636367,0,1.0,0.0,0.5
17.961647727272727,0,0.975,0.0,0.5
18.161221590909093,0,1.0,0.0,0.5
18.360795454545453,0,0.975,0.0,0.5
18.56036931818182,0,0.975,0.0,0.5
18.75994318181818,0,0.95,0.0,0.5
18.959517045454547,0,0.975,9.172027112046351e-08,0.5
19.159090909090907,0,1.0,0.0,0.5
19.358664772727273,0,0.925,0.0,0.5
19.558238636363633,0,1.0,0.0,0.5
19.7578125,0,1.0,0.0,0.5
19.957386363636367,0,1.0,1.54154259672163e-08,0.5
20.156960227272727,0,0.825,1.079079817705141e-08,0.5
20.356534090909093,0,0.975,7.553558723935986e-09,0.5
20.556107954545453,0,0.95,5.287491106755189e-09,0.5
20.75568181818182,0,0.975,0.0,0.5
20.95525568181818,0,1.0,0.0,0.5
21.154829545454547,0,0.925,0.0,0.5
21.354403409090907,0,0.75,0.0,0.5
21.553977272727273,0,1.0,0.0,0.5
21.753551136363633,0,0.65,0.0,0.5
21.953125,0,1.0,4.354476288530486e-10,0.5
22.152698863636367,0,1.0,0.0,0.5
22.352272727272727,0,0.975,2.1336933813799379e-10,0.5
22.551846590909093,0,1.0,1.4935853669659565e-10,0.5
22.751420454545453,0,1.0,0.0,0.5
22.95099431818182,0,0.975,7.318568298133186e-11,0.5
23.15056818181818,0,0.9,5.1229978086932295e-11,0.5
23.350142045454547,0,1.0,0.0,0.5
23.549715909090907,0,1.0,2.5102689262596822e-11,0.5
23.749289772727273,0,0.9,0.0,0.5
23.948863636363633,0,1.0,1.2300317738672441e-11,0.5
24.1484375,0,1.0,0.0,0.5
24.348011363636367,0,1.0,0.0,0.5
24.547585227272727,0,0.95,4.219008984364646e-12,0.5
24.747159090909093,0,0.975,0.0,0.5
24.946732954545453,0,1.0,0.0,0.5
25.14630681818182,0,0.975,1.4471200816370731e-12,0.5
25.34588068181818,0,1.0,1.012984057145951e-12,0.5
25.545454545454547,0,0.975,0.0,0.5
25.745028409090907,0,1.0,4.96362188001516e-13,0.5
25.944602272727273,0,1.0,3.4745353160106114e-13,0.5
26.144176136363633,0,0.875,2.4321747212074277e-13,0.5
26.34375,0,0.975,1.7025223048451993e-13,0.5
26.543323863636367,0,0.875,1.1917656133916395e-13,0.5
26.742897727272727,0,1.0,8.342359293741476e-14,0.5
26.942471590909093,0,0.725,5.839651505619032e-14,0.5
27.142045454545453,0,0.975,4.087756053933322e-14,0.5
27.34161931818182,0,0.85,2.8614292377533255e-14,0.5
27.54119318181818,0,1.0,2.003000466427328e-14,0.5
27.740767045454547,0,0.975,1.4021003264991294e-14,0.5
27.940340909090907,0,0.525,9.814702285493905e-15,0.5
28.139914772727273,0,0.9,6.870291599845733e-15,0.5
28.339488636363633,0,0.875,4.809204119892013e-15,0.5
28.5390625,0,0.825,3.366442883924409e-15,0.5
28.738636363636367,0,0.9,2.3565100187470862e-15,0.5
28.938210227272727,0,0.9,1.6495570131229602e-15,0.5
29.137784090909093,0,0.975,1.1546899091860721e-15,0.5
29.337357954545453,0,1.0,8.082829364302504e-16,0.5
29.53693181818182,0,1.0,5.657980555011753e-16,0.5
29.73650568181818,0,1.0,3.9605863885082265e-16,0.5
29.936079545454547,0,0.8,2.772410471955758e-16,0.5
30.135653409090907,0,0.875,1.9406873303690307e-16,0.5
30.335227272727273,0,0.9,1.3584811312583215e-16,0.5
30.534801136363633,0,0.9,9.50936791880825e-17,0.5
30.734375,0,0.775,6.656557543165775e-17,0.5
30.933948863636367,0,1.0,0.0,0.5
31.133522727272727,0,0.825,0.0,0.5
31.333096590909093,0,1.0,2.2831992373058603e-17,0.5
31.532670454545453,0,1.0,1.598239466114102e-17,0.5
31.73224431818182,0,0.9,1.1187676262798714e-17,0.5
31.93181818181818,0,0.925,7.8313733839591e-18,0.5
32.13139204545455,0,0.925,5.481961368771369e-18,0.5
32.33096590909091,0,1.0,3.837372958139958e-18,0.5
32.53053977272727,0,0.95,2.6861610706979706e-18,0.5
32.73011363636363,0,1.0,1.880312749488579e-18,0.5
32.9296875,0,0.8,1.3162189246420053e-18,0.5
33.12926136363637,0,0.825,9.213532472494037e-19,0.5
33.32883522727273,0,0.8,6.449472730745825e-19,0.5
33.52840909090909,0,0.95,4.514630911522078e-19,0.5
33.72798295454545,0,0.9,3.160241638065454e-19,0.5
33.92755681818182,0,1.0,2.212169146645818e-19,0.5
34.12713068181818,0,0.975,1.5485184026520724e-19,0.5
34.32670454545455,0,0.825,1.0839628818564506e-19,0.5
34.52627840909091,0,0.825,7.587740172995153e-20,0.5
34.72585227272727,0,1.0,5.311418121096607e-20,0.5
34.92542613636363,0,1.0,3.7179926847676245e-20,0.5
35.125,0,0.875,2.6025948793373368e-20,0.5
35.32457386363636,0,0.825,1.8218164155361358e-20,0.5
35.524147727272734,0,0.675,1.275271490875295e-20,0.5
35.72372159090909,0,0.8,8.926900436127065e-21,0.5
35.92329545454545,0,0.725,6.248830305288945e-21,0.5
36.12286931818181,0,0.775,4.374181213702261e-21,0.5
36.32244318181819,0,0.75,3.0619268495915823e-21,0.5
36.52201704545455,0,0.875,2.1433487947141073e-21,0.5
36.72159090909091,0,0.825,1.500344156299875e-21,0.5
36.921164772727266,0,0.95,1.0502409094099124e-21,0.5
37.12073863636364,0,0.675,7.351686365869386e-22,0.5
37.3203125,0,0.925,5.14618045610857e-22,0.5
37.51988636363636,0,0.725,3.6023263192759987e-22,0.5
37.719460227272734,0,0.725,2.521628423493199e-22,0.5
37.91903409090909,0,0.625,1.765139896445239e-22,0.5
38.11860795454545,0,0.625,1.2355979275116674e-22,0.5
38.31818181818181,0,0.875,8.649185492581671e-23,0.5
38.51775568181819,0,0.85,6.054429844807169e-23,0.5
38.71732954545455,0,0.575,4.238100891365018e-23,0.5
38.91690340909091,0,0.925,2.9666706239555126e-23,0.5
39.116477272727266,0,0.75,2.0766694367688587e-23,0.5
39.31605113636364,0,0.55,1.453668605738201e-23,0.5
39.515625,0,0.775,1.0175680240167406e-23,0.5
