seconds,b1,anomalyScore,predicted,anomalyLikelihood
155.06889204545456,178,0.0,178.0,0.88302004878406248
155.26846590909093,32,0.0,32.0,0.9038481285525114
155.46803977272725,987,0.0,987.0,0.90624667358454869
155.66761363636363,128,0.025,128.0,0.90624667358454869
155.8671875,18,0.0,18.0,0.90624667358454869
156.06676136363637,243,0.025,243.0,0.9038481285525114
156.26633522727275,0,0.0,0.0,0.91091073732983263
156.46590909090907,340,0.025,340.0,0.91317698390468638
156.66548295454544,19,0.05,19.0,0.90860075710326726
156.8650568181818,26,0.025,26.0,0.90624667376159351
157.0646306818182,1312,1.0,1312.0,0.7734088361049809
157.26420454545456,18,0.05,18.0,0.7647687185462646
157.46377840909093,123,0.125,112.49843282000288,0.74239372851172325
157.66335227272725,16,0.075,16.0,0.73314387360889288
157.86292613636363,0,0.0,0.0,0.73314387360889288
158.0625,0,0.025,0.0,0.73314387360889288
158.26207386363637,0,0.025,0.0,0.7284568206661669
158.46164772727275,0,0.1,0.0,0.71415426803680382
158.66122159090907,0,0.1,0.0,0.70442442320684295
158.86079545454544,0,0.0,0.0,0.70930838555817755
159.0603693181818,0,0.025,0.0,0.86542875314201351
159.2599431818182,0,0.0,0.0,0.87148376806344174
159.45951704545456,3,0.025,3.0,0.88302004878406248
159.65909090909093,159,0.1,159.0,0.88020721948005287
159.85866477272725,10,0.0,10.0,0.85032049069013249
160.05823863636363,2194,0.95,2194.0,0.69013534734602611
160.2578125,480,0.4,480.0,0.60898579087067461
160.45738636363637,4366,0.95,4366.0,0.5874486412878146
160.65696022727275,4850,1.0,4850.0,0.77274716259908427
160.85653409090907,2489,1.0,2489.0,0.90880150580783292
161.05610795454544,4679,0.975,4679.0,0.97059580119491806
161.2556818181818,246,0.675,246.0,0.98883849337681839
161.4552556818182,10,0.0,10.0,0.98840194602679865
161.65482954545456,2646,1.0,1909.3599999999997,0.99742203622282088
161.85440340909093,92,0.75,92.0,0.99939442609279139
162.05397727272725,558,0.0,558.0,0.99631921798632361
162.25355113636363,124,0.0,124.0,0.99277414567681688
162.453125,3,0.0,3.0,0.97059580228959508
162.65269886363637,3156,0.875,3156.0,0.96534833551276211
162.85227272727275,32,1.0,32.0,0.96534833551276211
163.05184659090907,18,0.0,18.0,0.89354215227777067
163.25142045454544,27,0.0,27.0,0.80244437092084275
163.4509943181818,3,0.025,3.0,0.80648659547114532
163.6505681818182,2763,0.625,113.18796245726097,0.74068686946538131
163.85014204545456,90,0.0,90.0,0.58174109737954272
164.04971590909093,21,0.0,21.0,0.58174109737954272
164.24928977272725,1877,1.0,1877.0,0.78577185406563188
164.44886363636363,14,1.0,14.0,0.91579370606090871
164.6484375,557,0.475,557.0,0.873507245134576
164.84801136363637,20,0.05,20.0,0.72136986756851151
165.04758522727275,6,0.0,6.0,0.72136986756851151
165.24715909090907,2696,1.0,1178.3982324039998,0.87948218706246939
165.44673295454544,272,0.55,272.0,0.93053435479340707
165.6463068181818,10,0.025,10.0,0.87044362990120216
165.8458806818182,213,0.125,213.0,0.88525555595059546
166.04545454545456,0,0.0,0.0,0.88525555595059546
166.24502840909093,1590,0.375,1590.0,0.7983515196231985
166.44460227272725,54,0.75,54.0,0.75470663176306774
166.64417613636363,1,0.0,1.0,0.65956267489787113
166.84375,1150,0.125,1150.0,0.67551061610508056
167.04332386363637,1365,0.0,1365.0,0.67551061610508056
167.24289772727275,30,0.1,30.0,0.52860210876946012
167.44247159090907,0,0.0,0.0,0.65312601437810802
167.64204545454544,0,0.0,0.0,0.65851404466268038
167.8416193181818,3648,1.0,3648.0,0.54137148937238644
168.0411931818182,1,1.0,1.0,0.7547066307339112
168.24076704545456,0,0.0,0.0,0.68075765763670493
168.44034090909093,472,0.0,472.0,0.51224708974676258
168.63991477272725,69,0.025,69.0,0.51808220022530915
168.83948863636363,4125,0.975,4125.0,0.70643658881721838
169.0390625,89,0.95,89.0,0.86416315422011136
169.23863636363637,1,0.0,1.0,0.85098511210059413
169.43821022727275,1550,0.1,1550.0,0.86416315422011136
169.63778409090907,3,0.8,3.0,0.94151338688721742
169.83735795454544,1528,0.0,1528.0,0.83697941623942362
170.0369318181818,0,0.825,0.0,0.8104779651629842
170.2365056818182,104,0.0,101.06210160405786,0.8104779651629842
170.43607954545456,3386,1.0,3386.0,0.92855937131111843
170.63565340909093,99,0.825,99.0,0.97341480539919534
170.83522727272725,23,0.0,23.0,0.91350913465746442
171.03480113636363,233,0.0,233.0,0.79001496727427734
171.234375,11,0.0,11.0,0.79001496727427734
171.43394886363637,5,0.025,5.0,0.77713758389370091
171.63352272727275,0,0.025,0.0,0.62126687196673269
171.83309659090907,3,0.025,3.0,0.62682159391531944
172.03267045454544,1634,1.0,1634.0,0.6649122036958024
172.2322443181818,1,0.9,1.0,0.8296656351059557
172.4318181818182,2806,0.85,260.28614845902723,0.80648659367548148
172.63139204545456,26,0.2,26.0,0.6911430080702009
172.83096590909093,0,0.0,0.0,0.6911430080702009
173.03053977272725,3002,1.0,101.06042978598835,0.86094596958721969
173.23011363636363,34,0.375,34.0,0.90390649741242157
173.4296875,1038,0.075,1038.0,0.90880150795395176
173.62926136363637,2048,0.05,2048.0,0.91117854377328733
173.82883522727275,1099,0.0,1099.0,0.90880150795395176
174.02840909090907,4800,1.0,2486.8299999999995,0.90880150795395176
174.22798295454544,656,0.975,656.0,0.9157937109476908
174.4275568181818,24,0.05,24.0,0.81830733884004625
174.6271306818182,954,0.075,954.0,0.79835152361187345
174.82670454545456,207,0.05,207.0,0.80648660055885957
175.02627840909093,1100,0.375,1100.0,0.69114301383200183
175.22585227272725,11,0.025,11.0,0.61568699825171602
175.42542613636363,23,0.0,23.0,0.59880729559484647
175.625,1050,0.95,1050.0,0.78147927797178873
175.82457386363637,24,0.0,24.0,0.78147927797178873
176.02414772727275,257,0.075,257.0,0.59313776463382484
176.22372159090907,878,0.125,878.0,0.60335449463381674
176.42329545454544,66,0.15,66.0,0.5806242939573355
176.6228693181818,2426,0.875,4679.0,0.60445608753922797
176.8224431818182,61,0.475,61.0,0.69627960889518026
177.02201704545456,28,0.025,28.0,0.62126687528521163
177.22159090909093,957,0.0,957.0,0.61568698908553809
177.42116477272725,6,0.025,6.0,0.62126687528521163
177.62073863636363,2194,0.075,1049.6788088695998,0.58062429267887739
177.8203125,2,0.925,2.0,0.6323500895598213
178.01988636363637,61,0.0,61.0,0.61568699450191611
178.21946022727275,1840,0.875,1840.0,0.76830842033101288
178.41903409090907,0,1.0,0.0,0.89082937147038876
178.61860795454544,46,0.0,46.0,0.76382177356035197
178.8181818181818,178,0.0,178.0,0.67022849818015873
179.0177556818182,1,0.15,1.0,0.69627961499571356
179.21732954545456,4269,1.0,101.06042978598835,0.86416315517124853
179.41690340909093,3,0.725,3.0,0.93435787603811638
179.61647727272725,12,0.0,12.0,0.92855937354216622
179.81605113636363,1,0.0,1.0,0.78150555510096753
180.015625,0,0.025,0.0,0.78575448220951882
180.21519886363637,2232,1.0,478.27132824606883,0.80626615945260582
180.41477272727275,29,0.325,29.0,0.68190407839986189
180.61434659090907,0,0.0,0.0,0.68190407839986189
180.81392045454544,1979,0.175,1979.0,0.71716808565962342
181.0134943181818,66,0.55,66.0,0.78995494496733198
181.2130681818182,801,0.0,801.0,0.58968150417150333
181.41264204545456,75,0.025,75.0,0.57101217133021698
181.61221590909093,3,0.0,3.0,0.57101217133021698
181.81178977272725,2543,0.775,101.06042978598835,0.60649340881700464
182.01136363636363,207,0.025,207.0,0.60649340881700464
182.2109375,0,0.05,0.0,0.61040356888049829
182.41051136363637,942,0.0,942.0,0.68036555159107415
182.61008522727275,2,0.025,2.0,0.67516935015277313
182.80965909090907,1091,0.0,1091.0,0.7107756531929994
183.00923295454544,70,0.075,70.0,0.79699432412209825
