seconds,b0,anomalyScore,predicted,anomalyLikelihood
0.19957386363636365,2462,1.0,2462.0,0.5
0.3991477272727273,361,1.0,361.0,0.5
0.5987215909090908,2205,1.0,2205.0,0.5
0.7982954545454546,1876,1.0,1876.0,0.5
0.9978693181818181,148,1.0,148.0,0.5
1.1974431818181817,169,1.0,169.0,0.5
1.3970170454545454,1638,1.0,1638.0,0.5
1.5965909090909092,177,1.0,177.0,0.5
1.796164772727273,87,1.0,87.0,0.5
1.9957386363636362,80,1.0,80.0,0.5
2.1953125,99,1.0,99.0,0.5
2.3948863636363633,54,1.0,54.0,0.5
2.5944602272727275,55,1.0,55.0,0.5
2.794034090909091,1573,1.0,1573.0,0.5
2.993607954545454,4745,1.0,4745.0,0.5
3.1931818181818183,418,1.0,418.0,0.5
3.3927556818181817,619,1.0,619.0,0.5
3.592329545454546,266,1.0,266.0,0.5
3.791903409090909,851,1.0,851.0,0.5
3.9914772727272725,256,1.0,256.0,0.5
4.191051136363637,2975,1.0,2975.0,0.5
4.390625,3714,1.0,3714.0,0.5
4.590198863636363,3048,1.0,3048.0,0.5
4.789772727272727,3487,1.0,3487.0,0.5
4.989346590909092,2577,1.0,2577.0,0.5
5.188920454545455,3099,1.0,3099.0,0.5
5.388494318181818,3019,1.0,3019.0,0.5
5.588068181818182,1973,1.0,1973.0,0.5
5.787642045454545,4293,1.0,4293.0,0.5
5.987215909090908,2944,1.0,2944.0,0.5
6.186789772727273,1887,1.0,1887.0,0.5
6.386363636363637,3022,1.0,3022.0,0.5
6.5859375,2105,1.0,2105.0,0.5
6.785511363636363,3709,1.0,3709.0,0.5
6.985085227272727,2846,1.0,2846.0,0.5
7.184659090909092,2095,1.0,2095.0,0.5
7.384232954545455,4261,1.0,4261.0,0.5
7.583806818181818,3317,1.0,3317.0,0.5
7.783380681818182,1782,1.0,1782.0,0.5
7.982954545454545,966,1.0,966.0,0.5
8.182528409090908,993,1.0,993.0,0.5
8.382102272727273,4009,1.0,4009.0,0.5
8.581676136363637,4020,1.0,4020.0,0.5
8.78125,2433,1.0,2433.0,0.5
8.980823863636363,4208,1.0,4208.0,0.5
9.180397727272727,3344,1.0,3344.0,0.5
9.37997159090909,4157,1.0,4157.0,0.5
9.579545454545453,3611,1.0,3611.0,0.5
9.779119318181817,2807,1.0,2807.0,0.5
9.978693181818183,4597,1.0,4597.0,0.5
10.178267045454547,6892,1.0,6892.0,0.5
10.37784090909091,4254,1.0,4254.0,0.5
10.577414772727273,3966,1.0,3966.0,0.5
10.776988636363637,3969,1.0,3969.0,0.5
10.9765625,10369,1.0,10369.0,0.5
11.176136363636363,3448,1.0,3448.0,0.5
11.375710227272727,2009,1.0,2009.0,0.5
11.57528409090909,3425,1.0,3425.0,0.5
11.774857954545453,2324,1.0,2324.0,0.5
11.974431818181817,1784,1.0,1784.0,0.5
12.174005681818183,1102,0.875,1102.0,0.5
12.373579545454547,870,1.0,870.0,0.5
12.57315340909091,3395,1.0,3395.0,0.5
12.772727272727273,2430,1.0,2430.0,0.5
12.972301136363637,3152,1.0,3152.0,0.5
13.171875,2846,1.0,2846.0,0.5
13.371448863636363,1860,1.0,1860.0,0.5
13.571022727272727,4344,1.0,4344.0,0.5
13.77059659090909,3014,1.0,3014.0,0.5
13.970170454545453,2024,1.0,2024.0,0.5
14.169744318181817,3082,0.975,3082.0,0.5
14.369318181818183,2454,1.0,4208.0,0.5
14.568892045454547,4178,0.5,4178.0,0.5
14.76846590909091,3190,0.825,3190.0,0.5
14.968039772727273,2247,1.0,2247.0,0.5
15.167613636363637,3697,1.0,3697.0,0.5
15.3671875,2820,1.0,2820.0,0.5
15.566761363636363,3813,0.975,3813.0,0.5
15.766335227272727,3741,1.0,3741.0,0.5
15.96590909090909,2668,1.0,2668.0,0.5
16.165482954545453,1524,1.0,1524.0,0.5
16.365056818181817,800,1.0,800.0,0.5
16.564630681818183,1555,1.0,1555.0,0.5
16.764204545454547,3441,1.0,2324.0,0.5
16.96377840909091,2377,0.725,2377.0,0.5
17.163352272727273,3792,1.0,3792.0,0.5
17.362926136363637,2819,0.975,4597.0,0.5
17.5625,2185,1.0,2185.0,0.5
17.762073863636367,3947,0.95,3947.0,0.5
17.961647727272727,3023,1.0,3023.0,0.5
18.161221590909093,3165,1.0,3165.0,0.5
18.360795454545453,3350,1.0,3350.0,0.5
18.56036931818182,2458,1.0,2458.0,0.5
18.75994318181818,4325,0.85,4325.0,0.5
18.959517045454547,2885,0.825,2102.0,0.5
19.159090909090907,2417,0.975,2417.0,0.5
19.358664772727273,3384,0.95,3384.0,0.5
19.558238636363633,2745,0.975,2745.0,0.5
19.7578125,4217,1.0,3966.8999999999996,0.5
19.957386363636367,3491,0.8,3491.0,0.5
20.156960227272727,2169,0.975,3947.0,0.5
20.356534090909093,1261,0.95,1261.0,0.5
20.556107954545453,848,0.975,848.0,0.5
20.75568181818182,2407,1.0,2407.0,0.5
20.95525568181818,3505,1.0,3505.0,0.5
21.154829545454547,2676,0.925,2676.0,0.5
21.354403409090907,4088,1.0,4088.0,0.5
21.553977272727273,2926,1.0,2926.0,0.5
21.753551136363633,2794,1.0,3806.7,0.5
21.953125,3704,0.725,3704.0,0.5
22.152698863636367,2253,0.975,2253.0,0.5
22.352272727272727,4007,1.0,4007.0,0.5
22.551846590909093,2863,1.0,2863.0,0.5
22.751420454545453,1808,0.6,1102.0,0.5
22.95099431818182,3590,0.975,3590.0,0.5
23.15056818181818,2509,1.0,2509.0,0.5
23.350142045454547,3576,0.875,3576.0,0.5
23.549715909090907,3053,1.0,3053.0,0.5
23.749289772727273,2021,0.95,2021.0,0.5
23.948863636363633,3852,0.925,3852.0,0.5
24.1484375,2428,1.0,2428.0,0.5
24.348011363636367,1700,1.0,1700.0,0.5
24.547585227272727,834,0.975,3391.7,0.5
24.747159090909093,719,1.0,719.0,0.5
24.946732954545453,4194,1.0,4194.0,0.5
25.14630681818182,3301,0.35,3301.0,0.5
25.34588068181818,2180,0.975,2180.0,0.5
25.545454545454547,3503,0.975,3503.0,0.5
25.745028409090907,2786,0.975,2786.0,0.5
25.944602272727273,4123,0.875,4123.0,0.5
26.144176136363633,3631,0.6,3631.0,0.5
26.34375,2550,0.825,2550.0,0.5
26.543323863636367,3850,1.0,2801.0716999999995,0.5
26.742897727272727,3068,0.975,2437.1716309999997,0.5
26.942471590909093,2492,0.375,4197.5,0.5
27.142045454545453,3980,0.825,2859.2899999999995,0.5
27.34161931818182,2946,0.75,2946.0,0.5
27.54119318181818,4755,1.0,4755.0,0.5
27.740767045454547,3385,0.95,2745.0,0.5
27.940340909090907,2389,0.675,2389.0,0.5
28.139914772727273,3822,0.425,3065.2958999999996,0.5
28.339488636363633,2778,0.525,2778.0,0.5
28.5390625,1908,1.0,1908.0,0.5
28.738636363636367,1684,0.975,1684.0,0.5
28.938210227272727,1066,0.675,1066.0,0.5
29.137784090909093,752,0.9,752.0,0.5
29.337357954545453,610,0.925,610.0,0.5
29.53693181818182,631,1.0,631.0,0.5
29.73650568181818,322,1.0,322.0,0.5
29.936079545454547,398,1.0,2217.6,0.5
30.135653409090907,3082,0.95,2503.9,0.5
30.335227272727273,2852,0.55,1871.1999999999998,0.5
30.534801136363633,1768,0.325,848.0629999999999,0.5
30.734375,3057,1.0,2857.1029999999996,0.5
30.933948863636367,1941,0.5,1941.0,0.5
31.133522727272727,4449,0.7,4449.0,0.5
31.333096590909093,2904,1.0,2904.0,0.5
31.532670454545453,2264,1.0,2264.0,0.5
31.73224431818182,3406,0.975,2437.1716309999997,0.5
31.93181818181818,2499,0.475,2499.0,0.5
32.13139204545455,3636,0.5,3636.0,0.5
32.33096590909091,3072,0.95,3072.0,0.5
32.53053977272727,2190,0.625,3706.6949999999997,0.5
32.73011363636363,3797,0.65,3068.0204936999994,0.5
32.9296875,2552,0.825,2552.0,0.5
33.12926136363637,2131,1.0,2131.0,0.5
33.32883522727273,3233,1.0,3233.0,0.5
33.52840909090909,2545,1.0,3851.3999999999996,0.5
33.72798295454545,1705,0.95,3068.0204936999994,0.5
33.92755681818182,1060,0.075,848.0629999999999,0.5
34.12713068181818,2632,1.0,4088.0,0.5
34.32670454545455,6320,1.0,6320.0,0.5
34.52627840909091,5959,1.0,5959.0,0.5
34.72585227272727,5803,1.0,5803.0,0.5
34.92542613636363,4870,1.0,4870.0,0.5
35.125,4577,1.0,4577.0,0.5
35.32457386363636,5723,0.975,5723.0,0.5
35.524147727272734,4414,1.0,2919.3999999999996,0.5
35.72372159090909,3689,0.975,3068.0204936999994,0.5
35.92329545454545,3523,0.95,2801.0716999999995,0.5
36.12286931818181,2533,0.475,2110.7,0.5
36.32244318181819,3966,0.325,3966.0,0.5
36.52201704545455,3117,0.6,2183.098,0.5
36.72159090909091,2669,0.45,2669.0,0.5
36.921164772727266,4051,0.5,2857.1029999999996,0.5
37.12073863636364,2971,0.3,4748.0,0.5
37.3203125,3247,0.875,3247.0,0.5
37.51988636363636,3213,0.975,3213.0,0.5
37.719460227272734,1813,1.0,3068.0204936999994,0.5
37.91903409090909,1567,0.8,3441.0699999999997,0.5
38.11860795454545,812,0.15,1533.3,0.5
38.31818181818181,2124,1.0,3807.0029999999992,0.5
38.51775568181819,3342,0.525,2544.144,0.5
38.71732954545455,2151,0.9,3807.0029999999992,0.5
38.91690340909091,3120,0.8,2661.9159999999997,0.5
39.116477272727266,2505,0.25,2505.0,0.5
39.31605113636364,1359,0.85,1359.0,0.5
39.515625,3308,0.975,2503.201,0.5
39.71519886363636,1947,0.575,1947.0,0.5
39.914772727272734,2333,1.0,3807.0029999999992,0.5
40.11434659090909,3121,1.0,2503.201,0.5
40.31392045454545,2157,0.4,3504.217599999999,0.5
40.51349431818181,3934,0.15,3130.835,0.5
40.71306818181819,2842,0.525,1893.2999999999997,0.5
40.91264204545455,2305,0.625,3394.5829999999996,0.5
41.11221590909091,3218,0.5,2168.52802,0.5
41.311789772727266,2347,0.7,3226.3579999999997,0.5
41.51136363636364,3324,0.575,3324.0,0.5
41.7109375,3141,0.975,2168.52802,0.5
41.91051136363636,2121,0.325,3331.979299999999,0.5
42.110085227272734,1115,0.975,1115.0,0.5
42.30965909090909,1062,0.775,2661.9159999999997,0.5
42.50923295454545,2412,0.825,3969.3809999999994,0.5
42.70880681818181,2949,0.675,2949.0,0.5
42.90838068181819,1906,0.775,1906.0,0.5
43.10795454545455,3872,0.925,2958.9071,0.5
43.30752840909091,2433,0.275,2433.0,0.5
43.507102272727266,1441,0.3,3303.1,0.5
43.70667613636364,3701,0.95,3504.217599999999,0.5
43.90625,2152,0.725,3943.0999999999995,0.5
44.10582386363636,3596,0.375,3068.0204936999994,0.5
44.305397727272734,2706,0.625,6320.0,0.5
44.50497159090909,1653,0.675,1063.5399999999997,0.5
44.70454545454545,3865,1.0,2852.5720999999994,0.5
44.90411931818181,2509,0.25,3969.3809999999994,0.5
45.10369318181819,3149,0.625,2116.5829999999996,0.5
45.30326704545455,3512,0.95,2544.144,0.5
45.50284090909091,4444,1.0,4444.0,0.5
45.702414772727266,7009,1.0,7009.0,0.5
45.90198863636364,5390,0.975,5390.0,0.5
46.1015625,4706,1.0,3394.5829999999996,0.5
46.30113636363636,4177,0.9,4177.0,0.5
46.500710227272734,2639,0.975,1642.5,0.5
46.70028409090909,4039,0.175,2958.9071,0.5
46.89985795454545,4092,0.85,2958.9071,0.5
