seconds,b0
float,int
,
42.50923295454545,2412
42.70880681818181,2949
42.90838068181819,1906
43.10795454545455,3872
43.30752840909091,2433
43.507102272727266,1441
43.70667613636364,3701
43.90625,2152
44.10582386363636,3596
44.305397727272734,2706
44.50497159090909,1653
44.70454545454545,3865
44.90411931818181,2509
45.10369318181819,3149
45.30326704545455,3512
45.50284090909091,4444
45.702414772727266,7009
45.90198863636364,5390
46.1015625,4706
46.30113636363636,4177
46.500710227272734,2639
46.70028409090909,4039
46.89985795454545,4092
47.09943181818181,2250
47.29900568181819,3371
47.49857954545455,2789
47.69815340909091,3999
47.897727272727266,4526
48.09730113636364,3861
48.296875,5089
48.49644886363636,4086
48.696022727272734,2545
48.89559659090909,3403
49.09517045454545,2506
49.29474431818181,4407
49.49431818181819,4262
49.69389204545455,1962
49.89346590909091,3508
50.093039772727266,2200
50.29261363636364,1192
50.4921875,825
50.69176136363636,618
50.891335227272734,3211
51.09090909090909,2702
51.29048295454545,2587
51.49005681818181,3156
51.68963068181819,2140
51.88920454545455,10987
52.08877840909091,3334
52.288352272727266,2279
52.48792613636364,4833
52.6875,2753
52.88707386363636,4134
53.086647727272734,3575
53.28622159090909,1974
53.48579545454545,3109
53.68536931818181,2584
53.88494318181819,2693
54.08451704545455,9087
54.28409090909091,2052
54.483664772727266,1599
54.68323863636364,1019
54.8828125,3034
55.08238636363636,9038
55.281960227272734,9653
55.48153409090909,9921
55.68110795454545,8569
55.88068181818181,11055
56.08025568181819,9215
56.27982954545455,5112
56.47940340909091,7377
56.678977272727266,7271
56.87855113636364,3007
57.078125,4320
57.27769886363636,3145
57.477272727272734,3039
57.67684659090909,2978
57.87642045454545,2491
58.07599431818181,4397
58.27556818181819,3117
58.47514204545455,2804
58.67471590909091,2757
58.874289772727266,2608
59.07386363636364,3778
59.2734375,2910
59.47301136363636,2507
59.672585227272734,2363
59.87215909090909,1952
60.07173295454545,3675
60.27130681818181,3171
60.47088068181819,3012
60.67045454545455,3641
60.87002840909091,3298
61.069602272727266,2900
61.26917613636364,4061
61.46875,3325
61.66832386363636,5030
61.867897727272734,4477
62.06747159090909,6164
62.26704545454545,7791
62.46661931818181,7619
62.66619318181819,7022
62.86576704545455,2029
63.06534090909091,1835
63.264914772727266,2867
63.46448863636364,2029
63.6640625,1492
63.86363636363636,845
64.06321022727273,509
64.2627840909091,2738
64.46235795454545,2236
64.66193181818181,2100
64.86150568181819,2572
65.06107954545455,2435
65.2606534090909,3392
65.46022727272727,2665
65.65980113636364,2221
65.859375,2619
66.05894886363636,2110
66.25852272727273,2122
66.4580965909091,3191
66.65767045454545,2941
66.85724431818181,3728
67.05681818181819,2595
67.25639204545455,1888
67.4559659090909,3509
67.65553977272727,2507
67.85511363636364,1552
68.0546875,958
68.25426136363636,672
68.45383522727273,2442
68.6534090909091,2019
68.85298295454545,1993
69.05255681818181,2738
69.25213068181819,2112
69.45170454545455,3561
69.6512784090909,2271
69.85085227272727,1888
70.05042613636364,1907
70.25,1705
70.44957386363637,3017
70.64914772727272,3409
70.8487215909091,2677
71.04829545454547,3603
71.24786931818181,2703
71.44744318181819,2310
71.64701704545453,9696
71.8465909090909,2548
72.04616477272728,1518
72.24573863636363,1035
72.4453125,538
72.64488636363637,2397
72.84446022727272,2029
73.0440340909091,1990
73.24360795454547,1413
73.44318181818181,1334
73.64275568181819,3466
73.84232954545453,2968
74.0419034090909,2805
74.24147727272728,2397
74.44105113636363,2210
74.640625,3874
74.84019886363637,3123
75.03977272727272,2561
75.2393465909091,3064
75.43892045454547,2690
75.63849431818181,3346
75.83806818181819,3096
76.03764204545453,2393
76.2372159090909,1864
76.43678977272728,921
76.63636363636363,1017
76.8359375,3627
77.03551136363637,3016
77.23508522727272,3580
77.4346590909091,2299
77.63423295454547,2264
77.83380681818181,4052
78.03338068181819,3639
78.23295454545453,4044
78.4325284090909,3231
78.63210227272728,3118
78.83167613636363,4666
79.03125,3047
79.23082386363637,2192
79.43039772727272,2318
79.6299715909091,2126
79.82954545454547,3715
80.02911931818181,4712
80.22869318181819,4432
80.42826704545453,2996
80.6278409090909,1670
80.82741477272728,964
81.02698863636363,708
81.2265625,618
81.42613636363637,341
81.62571022727272,274
81.8252840909091,2402
82.02485795454547,2583
82.22443181818181,1627
82.42400568181819,3151
82.62357954545453,1772
82.8231534090909,2333
83.02272727272728,3447
83.22230113636363,2269
83.421875,4895
83.62144886363637,2774
83.82102272727272,1826
84.0205965909091,3994
84.22017045454547,2740
84.41974431818181,4136
84.61931818181819,3498
84.81889204545453,1588
85.0184659090909,4590
85.21803977272728,2517
85.41761363636363,910
85.6171875,833
85.81676136363637,553
86.01633522727272,4491
86.2159090909091,3275
86.41548295454547,2051
86.61505681818181,4015
86.81463068181819,2870
87.01420454545453,3835
87.2137784090909,3387
87.41335227272728,2689
87.61292613636363,4371
87.8125,2995
88.01207386363637,2692
88.21164772727272,3782
88.4112215909091,2953
88.61079545454547,4848
88.81036931818181,3251
89.00994318181819,2111
89.20951704545453,3891
89.4090909090909,2907
89.60866477272728,1624
89.80823863636363,1557
90.0078125,1175
90.20738636363637,4580
90.40696022727272,2739
90.6065340909091,3222
90.80610795454547,3280
91.00568181818181,2262
91.20525568181819,5043
91.40482954545453,2833
91.6044034090909,1812
91.80397727272728,3244
92.00355113636363,2663
92.203125,4127
92.40269886363637,3276
92.60227272727272,3186
92.8018465909091,6888
93.00142045454547,6526
93.20099431818181,4692
93.40056818181819,5713
93.60014204545453,3365
93.7997159090909,1553
93.99928977272728,1262
94.19886363636363,1346
94.3984375,4227
94.59801136363637,3570
94.79758522727272,4484
94.9971590909091,3358
95.19673295454547,1795
95.39630681818181,4126
95.59588068181819,2935
95.79545454545453,2915
95.9950284090909,3676
96.19460227272728,2464
96.39417613636363,4781
96.59375,3494
96.79332386363637,2490
96.99289772727272,3853
97.1924715909091,2723
97.39204545454547,4556
97.59161931818181,3568
97.79119318181819,2695
97.99076704545453,1520
98.1903409090909,1049
98.38991477272728,1828
98.58948863636363,3556
98.7890625,2562
98.98863636363637,4623
99.18821022727272,3287
99.3877840909091,2091
99.58735795454547,3502
99.78693181818181,2356
99.98650568181819,4506
100.18607954545453,3136
100.3856534090909,1731
100.58522727272728,4220
100.78480113636363,2926
100.984375,3936
101.18394886363637,4532
101.38352272727272,2177
101.5830965909091,4959
101.78267045454547,2960
101.98224431818181,1536
102.18181818181819,860
102.38139204545453,815
102.5809659090909,4704
102.78053977272728,4530
102.98011363636363,3853
103.1796875,3902
103.37926136363637,3874
103.57883522727272,3905
103.7784090909091,3425
103.97798295454547,2852
104.17755681818181,4285
104.37713068181819,2924
104.57670454545453,2367
104.7762784090909,3924
104.97585227272728,2875
105.17542613636363,5041
105.375,3452
105.57457386363637,2435
105.77414772727272,4298
105.9737215909091,3057
106.17329545454547,1712
106.37286931818181,1517
106.57244318181819,1205
106.77201704545453,815
106.9715909090909,581
107.17116477272728,509
107.37073863636363,544
107.5703125,588
107.76988636363637,1280
107.96946022727272,1946
108.1690340909091,2098
108.36860795454547,1312
108.56818181818181,1885
108.76775568181819,2092
108.96732954545453,2073
109.1669034090909,1486
109.36647727272728,1634
109.56605113636363,2450
109.765625,1330
109.96519886363637,2146
110.16477272727272,1447
110.3643465909091,1572
110.56392045454547,2069
110.76349431818181,1331
110.96306818181819,1961
111.16264204545453,1795
111.3622159090909,1559
111.56178977272728,2778
111.76136363636363,1838
111.9609375,1980
112.16051136363637,2094
112.36008522727272,1391
112.5596590909091,1423
112.75923295454547,1877
112.95880681818181,2506
113.15838068181819,4357
113.35795454545453,4490
113.5575284090909,3022
113.75710227272728,2321
113.95667613636363,1789
114.15625,1799
114.35582386363637,2353
114.55539772727272,2080
114.7549715909091,2426
114.95454545454547,2922
115.15411931818181,3462
115.35369318181819,3152
115.55326704545453,2157
115.7528409090909,2273
115.95241477272728,1486
116.15198863636363,1898
116.3515625,1794
116.55113636363637,1295
116.75071022727272,1771
116.9502840909091,1323
117.14985795454547,1692
117.34943181818181,2670
117.54900568181819,1501
117.74857954545453,1416
117.9481534090909,1885
118.14772727272728,1672
118.34730113636363,2095
118.546875,1678
118.74644886363637,1854
118.94602272727272,2228
119.1455965909091,1768
119.34517045454547,1646
119.54474431818181,2028
119.74431818181819,1314
119.94389204545453,901
120.1434659090909,1170
120.34303977272728,1761
120.54261363636363,1622
120.7421875,1928
120.94176136363637,2451
121.14133522727272,1449
121.3409090909091,1999
121.54048295454547,2362
121.74005681818181,1582
121.93963068181819,1643
122.13920454545453,1942
122.3387784090909,1901
122.53835227272728,2473
122.73792613636363,1851
122.9375,1926
123.13707386363637,2349
123.33664772727272,1747
123.5362215909091,2874
123.73579545454547,2710
123.93536931818181,1774
124.13494318181819,1571
124.33451704545453,1917
124.5340909090909,2391
124.73366477272728,2074
124.93323863636363,1371
125.1328125,1962
125.33238636363637,1831
125.53196022727272,2597
125.7315340909091,2107
125.93110795454547,2372
126.13068181818181,2642
126.33025568181819,1515
126.52982954545453,2413
126.7294034090909,1930
126.92897727272728,1662
127.12855113636363,1595
127.328125,1293
127.52769886363637,1455
127.72727272727272,2097
127.9268465909091,1620
128.12642045454547,1275
128.3259943181818,995
128.5255681818182,1472
128.72514204545453,1853
128.9247159090909,1238
129.12428977272728,1441
129.32386363636363,2094
129.5234375,1635
129.72301136363637,2272
129.92258522727272,1932
130.1221590909091,1846
130.32173295454547,2212
130.5213068181818,1524
130.7208806818182,1896
130.92045454545453,2291
131.1200284090909,1865
131.31960227272728,1956
131.51917613636363,1683
131.71875,1553
131.91832386363637,2411
132.11789772727272,1762
132.3174715909091,1321
132.51704545454547,904
132.7166193181818,1189
132.9161931818182,767
133.11576704545453,514
133.3153409090909,516
133.51491477272728,913
133.71448863636363,4238
133.9140625,2913
134.11363636363637,2398
134.31321022727272,3630
134.5127840909091,2158
134.71235795454547,5144
134.9119318181818,2407
135.1115056818182,2084
135.31107954545453,3647
135.5106534090909,2058
135.71022727272728,5187
135.90980113636363,2927
136.109375,2302
136.30894886363637,4351
136.50852272727272,2194
136.7080965909091,3028
136.90767045454547,2917
137.1072443181818,1921
137.3068181818182,1746
137.50639204545453,1346
137.7059659090909,1070
137.90553977272728,3265
138.10511363636363,1864
138.3046875,4178
138.50426136363637,2850
138.70383522727272,1812
138.9034090909091,4404
139.10298295454547,2786
139.3025568181818,3211
139.5021306818182,3481
139.70170454545453,1940
139.9012784090909,5337
140.10085227272728,2580
140.30042613636363,1808
140.5,3879
140.69957386363637,1773
140.89914772727275,4821
141.09872159090907,3031
141.29829545454544,1512
141.4978693181818,952
141.6974431818182,740
141.89701704545456,3488
142.09659090909093,2805
142.29616477272725,1926
142.49573863636363,4753
142.6953125,2721
142.89488636363637,1866
143.09446022727275,3630
143.29403409090907,2227
143.49360795454544,4934
143.6931818181818,2858
143.8927556818182,1985
144.09232954545456,4478
144.29190340909093,2656
144.49147727272725,4170
144.69105113636363,3686
144.890625,2861
145.09019886363637,5234
145.28977272727275,2584
145.48934659090907,1553
145.68892045454544,1137
145.8884943181818,847
146.0880681818182,4087
146.28764204545456,2545
146.48721590909093,1541
146.68678977272725,4425
146.88636363636363,1390
147.0859375,2746
147.28551136363637,3240
147.48508522727275,1494
147.68465909090907,5029
147.88423295454544,1889
148.0838068181818,1244
148.2833806818182,4514
148.48295454545456,1959
148.68252840909093,4597
148.88210227272725,3247
149.08167613636363,1858
149.28125,4730
149.48082386363637,2380
149.68039772727275,1574
149.87997159090907,1473
150.07954545454544,987
150.2791193181818,4556
150.4786931818182,2632
150.67826704545456,1639
150.87784090909093,3778
151.07741477272725,1681
151.27698863636363,5310
151.4765625,2706
151.67613636363637,2072
151.87571022727275,3790
152.07528409090907,2311
152.27485795454544,4676
152.4744318181818,3200
152.6740056818182,2177
152.87357954545456,4932
153.07315340909093,4399
153.27272727272725,5593
153.47230113636363,4428
153.671875,2545
153.87144886363637,2014
154.07102272727275,1114
154.27059659090907,1358
154.47017045454544,4032
154.6697443181818,2501
154.8693181818182,4005
155.06889204545456,3407
155.26846590909093,1985
155.46803977272725,5276
155.66761363636363,3127
155.8671875,2372
156.06676136363637,3538
156.26633522727275,1938
156.46590909090907,4880
156.66548295454544,2761
156.8650568181818,1847
157.0646306818182,5984
157.26420454545456,2203
157.46377840909093,3826
157.66335227272725,3258
157.86292613636363,1491
158.0625,1270
158.26207386363637,767
158.46164772727275,737
158.66122159090907,755
158.86079545454544,440
159.0603693181818,665
159.2599431818182,613
159.45951704545456,1040
159.65909090909093,4078
159.85866477272725,1561
160.05823863636363,7620
160.2578125,3572
160.45738636363637,6919
160.65696022727275,8782
160.85653409090907,6511
161.05610795454544,8245
161.2556818181818,3840
161.4552556818182,1934
161.65482954545456,7635
161.85440340909093,2480
162.05397727272725,3944
162.25355113636363,3448
162.453125,1546
162.65269886363637,7659
162.85227272727275,2396
163.05184659090907,1634
163.25142045454544,1717
163.4509943181818,876
163.6505681818182,6392
163.85014204545456,2720
164.04971590909093,1779
164.24928977272725,6587
164.44886363636363,2092
164.6484375,3585
164.84801136363637,2933
165.04758522727275,1765
165.24715909090907,7691
165.44673295454544,2115
165.6463068181818,1226
165.8458806818182,3964
166.04545454545456,1273
166.24502840909093,5474
166.44460227272725,2581
166.64417613636363,1350
166.84375,6726
167.04332386363637,3820
167.24289772727275,1301
167.44247159090907,706
167.64204545454544,547
167.8416193181818,7961
168.0411931818182,2116
168.24076704545456,1324
168.44034090909093,3947
168.63991477272725,1535
168.83948863636363,7568
169.0390625,2570
169.23863636363637,1437
169.43821022727275,6149
169.63778409090907,2098
169.83735795454544,5202
170.0369318181818,3139
170.2365056818182,2085
170.43607954545456,7769
170.63565340909093,2779
170.83522727272725,1384
171.03480113636363,4181
171.234375,1753
171.43394886363637,1065
171.63352272727275,729
171.83309659090907,711
172.03267045454544,5856
172.2322443181818,1741
172.4318181818182,6309
172.63139204545456,2685
172.83096590909093,1353
173.03053977272725,8033
173.23011363636363,2386
173.4296875,3946
173.62926136363637,6167
173.82883522727275,3656
174.02840909090907,8767
174.22798295454544,4529
174.4275568181818,1968
174.6271306818182,5371
174.82670454545456,2969
175.02627840909093,5331
175.22585227272725,3059
175.42542613636363,1603
175.625,2864
175.82457386363637,1915
176.02414772727275,1727
176.22372159090907,5841
176.42329545454544,2398
176.6228693181818,7490
176.8224431818182,2841
177.02201704545456,1283
177.22159090909093,4988
177.42116477272725,1550
177.62073863636363,5901
177.8203125,2900
178.01988636363637,2122
178.21946022727275,7186
178.41903409090907,1874
178.61860795454544,1906
178.8181818181818,3884
179.0177556818182,1670
179.21732954545456,7980
179.41690340909093,2400
179.61647727272725,1377
179.81605113636363,987
180.015625,730
180.21519886363637,6386
180.41477272727275,2838
180.61434659090907,1900
180.81392045454544,7349
181.0134943181818,2449
181.2130681818182,4257
181.41264204545456,3868
181.61221590909093,2096
181.81178977272725,6867
182.01136363636363,2999
182.2109375,1565
182.41051136363637,6016
182.61008522727275,2258
182.80965909090907,4753
183.00923295454544,3123
183.2088068181818,2092
183.4083806818182,7582
183.60795454545456,2141
183.80752840909093,1652
184.00710227272725,1136
184.20667613636363,4452
184.40625,5658
184.60582386363637,3448
184.80539772727275,3043
185.00497159090907,2237
185.20454545454544,1830
185.4041193181818,2404
185.6036931818182,5481
185.80326704545456,5649
186.00284090909093,5543
186.20241477272725,5721
186.40198863636363,5037
186.6015625,4226
186.80113636363637,3651
187.00071022727275,5410
187.20028409090907,4286
187.39985795454544,3422
187.5994318181818,4723
187.7990056818182,4241
187.99857954545456,4927
188.19815340909093,4164
188.39772727272725,3526
188.59730113636363,7474
188.796875,4303
188.99644886363637,3751
189.19602272727275,3489
189.39559659090907,3291
189.59517045454544,4804
189.7947443181818,3846
189.9943181818182,3490
190.19389204545456,4135
190.39346590909093,3671
190.59303977272725,4646
190.79261363636363,3761
190.9921875,3541
191.19176136363637,4184
191.39133522727275,3556
191.59090909090907,3890
191.79048295454544,3971
191.9900568181818,3743
192.1896306818182,4763
192.38920454545456,3907
192.58877840909093,3814
192.78835227272725,4076
192.98792613636363,3864
193.1875,3744
193.38707386363637,3820
193.58664772727275,3748
193.78622159090907,4713
193.98579545454544,2840
194.1853693181818,3742
194.3849431818182,3412
194.58451704545456,3189
194.78409090909093,4715
194.98366477272725,3557
195.18323863636363,3113
195.3828125,3520
195.58238636363637,2827
195.78196022727275,4696
195.98153409090907,3675
196.18110795454544,3022
196.3806818181818,4019
196.5802556818182,3144
196.77982954545456,3226
196.97940340909093,3836
197.17897727272725,3003
197.37855113636363,3203
197.578125,3811
197.77769886363637,3284
197.97727272727275,3591
198.17684659090907,2703
198.37642045454544,4477
198.5759943181818,2945
198.7755681818182,2807
198.97514204545456,4093
199.17471590909093,2922
199.37428977272725,3816
199.57386363636363,3256
199.7734375,2956
199.97301136363637,4472
200.17258522727275,3469
200.37215909090907,3321
200.57173295454544,3740
200.7713068181818,2993
200.9708806818182,4229
201.17045454545456,3443
201.37002840909093,3240
201.56960227272725,3245
201.76917613636363,3593
201.96875,4249
202.16832386363637,4143
202.36789772727275,4350
202.56747159090907,4916
202.76704545454544,4143
202.9666193181818,4046
203.1661931818182,3791
203.36576704545456,3071
203.56534090909093,5247
203.76491477272725,4175
203.96448863636363,3160
204.1640625,3991
204.36363636363637,2844
204.56321022727275,3550
204.76278409090907,3072
204.96235795454544,2792
205.1619318181818,4854
205.3615056818182,2790
205.56107954545456,2728
205.76065340909093,2806
205.96022727272725,2528
206.15980113636363,4273
206.359375,3611
206.55894886363637,3147
206.75852272727275,3722
206.95809659090907,3149
207.15767045454544,3640
207.3572443181818,3457
207.5568181818182,3110
207.75639204545456,4417
207.95596590909093,3261
208.15553977272725,2926
208.35511363636363,3245
208.5546875,3022
208.75426136363637,4243
208.95383522727275,3319
209.15340909090907,2716
209.35298295454544,4490
209.5525568181818,4079
209.7521306818182,4010
209.95170454545456,4068
210.15127840909093,3977
210.35085227272725,2764
210.55042613636363,1066
210.75,976
210.94957386363637,745
211.14914772727275,694
211.34872159090907,1770
211.54829545454544,1654
211.7478693181818,2606
211.9474431818182,1511
212.14701704545456,2024
212.34659090909093,2791
212.54616477272725,2366
212.74573863636363,2447
212.9453125,1905
213.14488636363637,3023
213.34446022727275,2853
213.54403409090907,3284
213.74360795454544,3374
213.9431818181818,3013
214.1427556818182,3706
214.34232954545456,3491
214.54190340909093,2058
214.74147727272725,2823
214.94105113636363,2516
215.140625,2914
215.34019886363637,2962
215.53977272727275,2644
215.73934659090907,4096
215.93892045454544,3566
216.1384943181818,2800
216.3380681818182,3608
216.53764204545456,2799
216.73721590909093,3316
216.93678977272725,3458
217.13636363636363,3232
217.3359375,4034
217.53551136363637,3942
217.73508522727275,2955
217.93465909090907,2877
218.13423295454544,2228
218.3338068181818,6877
218.5333806818182,16466
218.73295454545456,14441
218.93252840909093,6712
219.13210227272725,2500
219.33167613636363,2046
219.53125,2179
219.73082386363637,1564
219.93039772727275,2467
220.12997159090907,1725
220.32954545454544,1992
220.5291193181818,1612
220.7286931818182,2047
220.92826704545456,2247
221.12784090909093,1590
221.32741477272725,1052
221.52698863636363,2165
221.7265625,1782
221.92613636363637,2054
222.12571022727275,2313
222.32528409090907,1660
222.52485795454544,2834
222.7244318181818,2410
222.9240056818182,2775
223.12357954545456,4004
223.32315340909093,2658
223.52272727272725,2875
223.72230113636363,3556
223.921875,2973
224.12144886363637,3461
224.32102272727275,3494
224.52059659090907,3785
224.72017045454544,3611
224.9197443181818,3123
225.1193181818182,5684
225.31889204545456,3836
225.51846590909093,2892
225.71803977272725,3249
225.91761363636363,2717
226.1171875,3605
226.31676136363637,3155
226.51633522727275,2426
226.71590909090907,3808
226.91548295454544,2722
227.1150568181818,2820
227.3146306818182,3508
227.51420454545456,3095
227.71377840909093,2914
227.91335227272725,3028
228.11292613636363,2153
228.3125,2957
228.51207386363637,2181
228.71164772727275,1974
228.91122159090907,2886
229.11079545454544,2396
229.3103693181818,2233
229.5099431818182,1899
229.70951704545456,2516
229.90909090909093,1974
230.10866477272725,2512
230.30823863636363,2676
230.5078125,2200
230.70738636363637,3114
230.90696022727275,2782
231.10653409090907,2305
231.30610795454544,2465
231.5056818181818,2193
231.7052556818182,2093
231.90482954545456,1243
232.10440340909093,2693
232.30397727272725,2742
232.50355113636363,2370
232.703125,2187
232.90269886363637,2478
233.10227272727275,2757
233.30184659090907,2536
233.50142045454544,2537
233.7009943181818,2068
233.9005681818182,2794
234.10014204545456,2471
234.29971590909093,2157
234.49928977272725,2771
234.69886363636363,1899
234.8984375,2093
235.09801136363637,2657
235.29758522727275,2591
235.49715909090907,2853
235.69673295454544,2449
235.8963068181818,2319
236.0958806818182,2524
236.29545454545456,1058
236.49502840909093,1070
236.69460227272725,1044
236.89417613636363,800
237.09375,734
237.29332386363637,3553
237.49289772727275,3511
237.69247159090907,3370
237.89204545454544,3985
238.0916193181818,3190
238.2911931818182,4445
238.49076704545456,3538
238.69034090909093,3273
238.88991477272725,3845
239.08948863636363,3586
239.2890625,4474
239.48863636363637,3132
239.68821022727275,3461
239.88778409090907,3540
240.08735795454544,3555
240.2869318181818,3973
240.4865056818182,3404
240.68607954545456,3402
240.88565340909093,3473
241.08522727272725,3531
241.28480113636363,3475
241.484375,4113
241.68394886363637,3799
241.88352272727275,4443
242.08309659090907,4154
242.28267045454544,4016
242.4822443181818,4104
242.6818181818182,3851
242.88139204545456,3837
243.08096590909093,3887
243.28053977272725,3933
243.48011363636363,4152
243.6796875,3799
243.87926136363637,3400
244.07883522727275,3715
244.27840909090907,3646
244.47798295454544,3552
244.6775568181818,3380
244.8771306818182,3057
245.07670454545456,2570
245.27627840909093,2299
245.47585227272725,3498
245.67542613636363,3534
245.875,3493
246.07457386363637,3842
246.27414772727275,3691
246.47372159090907,3346
246.67329545454544,3897
246.8728693181818,6064
247.0724431818182,3952
247.27201704545456,3979
247.47159090909093,5204
247.67116477272725,4105
247.87073863636363,4259
248.0703125,4191
248.26988636363637,3794
248.46946022727275,3661
248.66903409090907,4108
248.86860795454544,4141
249.0681818181818,3446
249.2677556818182,3101
249.46732954545456,2527
249.66690340909093,3901
249.86647727272725,3241
250.06605113636363,2772
250.265625,3204
250.46519886363637,3627
250.66477272727275,3581
250.86434659090907,3652
251.06392045454544,3355
251.2634943181818,3667
251.4630681818182,3546
251.66264204545456,3040
251.86221590909093,3646
252.06178977272725,3586
252.26136363636363,3535
252.4609375,3652
252.66051136363637,3161
252.86008522727275,3483
253.05965909090907,3093
253.25923295454544,2459
253.4588068181818,2518
253.6583806818182,2112
253.85795454545456,2686
254.05752840909093,2643
254.25710227272725,2331
254.45667613636363,3613
254.65625,3904
254.85582386363637,3980
255.05539772727275,3715
255.25497159090907,3863
255.45454545454544,3398
255.6541193181818,3239
255.8536931818182,3887
256.05326704545456,3483
256.25284090909093,3605
256.45241477272725,3569
256.6519886363636,3539
256.8515625,3273
257.0511363636364,3147
257.25071022727275,3471
257.45028409090907,2875
257.64985795454544,3030
257.8494318181818,2888
258.0490056818182,3857
258.24857954545456,4080
258.44815340909093,4553
258.64772727272725,4082
258.8473011363636,4192
259.046875,4364
259.2464488636364,3782
259.44602272727275,3703
259.64559659090907,4109
259.84517045454544,3386
260.0447443181818,4635
