seconds,b6
float,int
,
0.19957386363636365,12
0.3991477272727273,0
0.5987215909090908,0
0.7982954545454546,0
0.9978693181818181,0
1.1974431818181817,0
1.3970170454545454,0
1.5965909090909092,0
1.796164772727273,0
1.9957386363636362,0
2.1953125,0
2.3948863636363633,0
2.5944602272727275,0
2.794034090909091,0
2.993607954545454,1162
3.1931818181818183,0
3.3927556818181817,0
3.592329545454546,0
3.791903409090909,0
3.9914772727272725,0
4.191051136363637,0
4.390625,0
4.590198863636363,0
4.789772727272727,0
4.989346590909092,0
5.188920454545455,0
5.388494318181818,0
5.588068181818182,0
5.787642045454545,0
5.987215909090908,0
6.186789772727273,0
6.386363636363637,0
6.5859375,0
6.785511363636363,0
6.985085227272727,0
7.184659090909092,0
7.384232954545455,0
7.583806818181818,0
7.783380681818182,0
7.982954545454545,0
8.182528409090908,0
8.382102272727273,0
8.581676136363637,0
8.78125,0
8.980823863636363,0
9.180397727272727,0
9.37997159090909,0
9.579545454545453,0
9.779119318181817,0
9.978693181818183,2
10.178267045454547,0
10.37784090909091,0
10.577414772727273,0
10.776988636363637,0
10.9765625,0
11.176136363636363,0
11.375710227272727,0
11.57528409090909,0
11.774857954545453,0
11.974431818181817,0
12.174005681818183,0
12.373579545454547,0
12.57315340909091,0
12.772727272727273,0
12.972301136363637,0
13.171875,0
13.371448863636363,0
13.571022727272727,0
13.77059659090909,0
13.970170454545453,0
14.169744318181817,0
14.369318181818183,0
14.568892045454547,0
14.76846590909091,0
14.968039772727273,0
15.167613636363637,0
15.3671875,0
15.566761363636363,0
15.766335227272727,0
15.96590909090909,0
16.165482954545453,0
16.365056818181817,0
16.564630681818183,0
16.764204545454547,0
16.96377840909091,0
17.163352272727273,0
17.362926136363637,0
17.5625,0
17.762073863636367,0
17.961647727272727,0
18.161221590909093,0
18.360795454545453,0
18.56036931818182,0
18.75994318181818,0
18.959517045454547,0
19.159090909090907,0
19.358664772727273,0
19.558238636363633,0
19.7578125,0
19.957386363636367,0
20.156960227272727,0
20.356534090909093,0
20.556107954545453,0
20.75568181818182,0
20.95525568181818,0
21.154829545454547,0
21.354403409090907,0
21.553977272727273,0
21.753551136363633,0
21.953125,0
22.152698863636367,0
22.352272727272727,0
22.551846590909093,0
22.751420454545453,0
22.95099431818182,0
23.15056818181818,0
23.350142045454547,0
23.549715909090907,0
23.749289772727273,0
23.948863636363633,0
24.1484375,0
24.348011363636367,0
24.547585227272727,0
24.747159090909093,0
24.946732954545453,0
25.14630681818182,0
25.34588068181818,0
25.545454545454547,0
25.745028409090907,0
25.944602272727273,0
26.144176136363633,0
26.34375,0
26.543323863636367,0
26.742897727272727,0
26.942471590909093,0
27.142045454545453,0
27.34161931818182,0
27.54119318181818,0
27.740767045454547,0
27.940340909090907,0
28.139914772727273,0
28.339488636363633,0
28.5390625,0
28.738636363636367,0
28.938210227272727,0
29.137784090909093,0
29.337357954545453,0
29.53693181818182,0
29.73650568181818,0
29.936079545454547,0
30.135653409090907,0
30.335227272727273,0
30.534801136363633,0
30.734375,0
30.933948863636367,0
31.133522727272727,0
31.333096590909093,0
31.532670454545453,0
31.73224431818182,0
31.93181818181818,0
32.13139204545455,0
32.33096590909091,0
32.53053977272727,0
32.73011363636363,0
32.9296875,0
33.12926136363637,0
33.32883522727273,0
33.52840909090909,0
33.72798295454545,0
33.92755681818182,0
34.12713068181818,0
34.32670454545455,0
34.52627840909091,0
34.72585227272727,0
34.92542613636363,0
35.125,0
35.32457386363636,0
35.524147727272734,0
35.72372159090909,0
35.92329545454545,0
36.12286931818181,0
36.32244318181819,0
36.52201704545455,0
36.72159090909091,0
36.921164772727266,0
37.12073863636364,0
37.3203125,0
37.51988636363636,0
37.719460227272734,0
37.91903409090909,0
38.11860795454545,0
38.31818181818181,0
38.51775568181819,0
38.71732954545455,0
38.91690340909091,0
39.116477272727266,0
39.31605113636364,0
39.515625,0
39.71519886363636,0
39.914772727272734,0
40.11434659090909,0
40.31392045454545,0
40.51349431818181,0
40.71306818181819,0
40.91264204545455,0
41.11221590909091,0
41.311789772727266,0
41.51136363636364,0
41.7109375,0
41.91051136363636,0
42.110085227272734,0
42.30965909090909,0
42.50923295454545,0
42.70880681818181,0
42.90838068181819,0
43.10795454545455,0
43.30752840909091,0
43.507102272727266,0
43.70667613636364,0
43.90625,0
44.10582386363636,0
44.305397727272734,0
44.50497159090909,0
44.70454545454545,0
44.90411931818181,0
45.10369318181819,0
45.30326704545455,0
45.50284090909091,0
45.702414772727266,0
45.90198863636364,0
46.1015625,0
